ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
4,Trach,646,747,-104,-353,1242,135807.7261,Count,High,6/7/2022 11:51,531,0,1,One
5,Trach,524,812,-226,-288,1242,135807.7261,Count,High,6/7/2022 11:51,531,0,1,One
1,Trach,252,551,-498,-549,1243,135916.9552,Count,High,6/7/2022 11:51,641,0,1,One
2,Trach,133,639,-617,-461,1243,135916.9552,Count,High,6/7/2022 11:51,641,0,1,One
3,Trach,472,711,-278,-389,1243,135916.9552,Count,High,6/7/2022 11:51,641,0,1,One
4,Trach,646,747,-104,-353,1243,135916.9552,Count,High,6/7/2022 11:51,641,0,1,One
5,Trach,509,810,-241,-290,1243,135916.9552,Count,High,6/7/2022 11:51,641,0,1,One
1,Trach,252,551,-498,-549,1244,136026.3328,Count,High,6/7/2022 11:51,750,0,1,One
2,Trach,125,627,-625,-473,1244,136026.3328,Count,High,6/7/2022 11:51,750,0,1,One
3,Trach,450,732,-300,-368,1244,136026.3328,Count,High,6/7/2022 11:51,750,0,1,One
4,Trach,646,747,-104,-353,1244,136026.3328,Count,High,6/7/2022 11:51,750,0,1,One
5,Trach,492,805,-258,-295,1244,136026.3328,Count,High,6/7/2022 11:51,750,0,1,One
1,Trach,251,550,-499,-550,1245,136135.8937,Count,High,6/7/2022 11:51,860,0,1,One
2,Trach,126,615,-624,-485,1245,136135.8937,Count,High,6/7/2022 11:51,860,0,1,One
3,Trach,646,747,-104,-353,1245,136135.8937,Count,High,6/7/2022 11:51,860,0,1,One
4,Trach,430,751,-320,-349,1245,136135.8937,Count,High,6/7/2022 11:51,860,0,1,One
5,Trach,473,803,-277,-297,1245,136135.8937,Count,High,6/7/2022 11:51,860,0,1,One
1,Trach,252,551,-498,-549,1246,136245.0031,Count,High,6/7/2022 11:51,969,0,1,One
2,Trach,124,599,-626,-501,1246,136245.0031,Count,High,6/7/2022 11:51,969,0,1,One
3,Trach,646,747,-104,-353,1246,136245.0031,Count,High,6/7/2022 11:51,969,0,1,One
4,Trach,407,762,-343,-338,1246,136245.0031,Count,High,6/7/2022 11:51,969,0,1,One
5,Trach,454,801,-296,-299,1246,136245.0031,Count,High,6/7/2022 11:51,969,0,1,One
1,Trach,252,550,-498,-550,1247,136354.5436,Count,High,6/7/2022 11:51,78,0,1,One
2,Trach,124,589,-626,-511,1247,136354.5436,Count,High,6/7/2022 11:51,78,0,1,One
3,Trach,647,747,-103,-353,1247,136354.5436,Count,High,6/7/2022 11:51,78,0,1,One
4,Trach,387,771,-363,-329,1247,136354.5436,Count,High,6/7/2022 11:51,78,0,1,One
5,Trach,442,802,-308,-298,1247,136354.5436,Count,High,6/7/2022 11:51,78,0,1,One
1,Trach,251,550,-499,-550,1248,136463.979,Count,High,6/7/2022 11:51,188,0,1,One
2,Trach,122,584,-628,-516,1248,136463.979,Count,High,6/7/2022 11:51,188,0,1,One
3,Trach,648,748,-102,-352,1248,136463.979,Count,High,6/7/2022 11:51,188,0,1,One
4,Trach,365,783,-385,-317,1248,136463.979,Count,High,6/7/2022 11:51,188,0,1,One
5,Trach,431,802,-319,-298,1248,136463.979,Count,High,6/7/2022 11:51,188,0,1,One
1,Trach,252,551,-498,-549,1249,136573.2988,Count,High,6/7/2022 11:51,297,0,1,One
2,Trach,120,575,-630,-525,1249,136573.2988,Count,High,6/7/2022 11:51,297,0,1,One
3,Trach,649,747,-101,-353,1249,136573.2988,Count,High,6/7/2022 11:51,297,0,1,One
4,Trach,351,800,-399,-300,1249,136573.2988,Count,High,6/7/2022 11:51,297,0,1,One
5,Trach,418,803,-332,-297,1249,136573.2988,Count,High,6/7/2022 11:51,297,0,1,One
1,Trach,252,550,-498,-550,1250,136682.4002,Count,High,6/7/2022 11:51,406,0,1,One
2,Trach,121,565,-629,-535,1250,136682.4002,Count,High,6/7/2022 11:51,406,0,1,One
3,Trach,649,749,-101,-351,1250,136682.4002,Count,High,6/7/2022 11:51,406,0,1,One
4,Trach,340,810,-410,-290,1250,136682.4002,Count,High,6/7/2022 11:51,406,0,1,One
5,Trach,397,804,-353,-296,1250,136682.4002,Count,High,6/7/2022 11:51,406,0,1,One
1,Trach,129,552,-621,-548,1251,136791.9709,Count,High,6/7/2022 11:51,516,0,1,One
2,Trach,252,550,-498,-550,1251,136791.9709,Count,High,6/7/2022 11:51,516,0,1,One
3,Trach,650,748,-100,-352,1251,136791.9709,Count,High,6/7/2022 11:51,516,0,1,One
4,Trach,339,811,-411,-289,1251,136791.9709,Count,High,6/7/2022 11:51,516,0,1,One
5,Trach,386,806,-364,-294,1251,136791.9709,Count,High,6/7/2022 11:51,516,0,1,One
1,Trach,134,534,-616,-566,1252,136901.3716,Count,High,6/7/2022 11:51,625,0,1,One
2,Trach,252,551,-498,-549,1252,136901.3716,Count,High,6/7/2022 11:51,625,0,1,One
3,Trach,653,747,-97,-353,1252,136901.3716,Count,High,6/7/2022 11:51,625,0,1,One
4,Trach,329,811,-421,-289,1252,136901.3716,Count,High,6/7/2022 11:51,625,0,1,One
5,Trach,385,810,-365,-290,1252,136901.3716,Count,High,6/7/2022 11:51,625,0,1,One
1,Trach,139,520,-611,-580,1253,137010.4918,Count,High,6/7/2022 11:51,734,0,1,One
2,Trach,252,551,-498,-549,1253,137010.4918,Count,High,6/7/2022 11:51,734,0,1,One
3,Trach,656,750,-94,-350,1253,137010.4918,Count,High,6/7/2022 11:51,734,0,1,One
4,Trach,305,808,-445,-292,1253,137010.4918,Count,High,6/7/2022 11:51,734,0,1,One
5,Trach,384,809,-366,-291,1253,137010.4918,Count,High,6/7/2022 11:51,734,0,1,One
1,Trach,144,502,-606,-598,1254,137119.9833,Count,High,6/7/2022 11:51,844,0,1,One
2,Trach,252,551,-498,-549,1254,137119.9833,Count,High,6/7/2022 11:51,844,0,1,One
3,Trach,656,755,-94,-345,1254,137119.9833,Count,High,6/7/2022 11:51,844,0,1,One
4,Trach,283,805,-467,-295,1254,137119.9833,Count,High,6/7/2022 11:51,844,0,1,One
5,Trach,380,811,-370,-289,1254,137119.9833,Count,High,6/7/2022 11:51,844,0,1,One
1,Trach,147,482,-603,-618,1255,137229.3805,Count,High,6/7/2022 11:51,953,0,1,One
2,Trach,252,550,-498,-550,1255,137229.3805,Count,High,6/7/2022 11:51,953,0,1,One
3,Trach,659,759,-91,-341,1255,137229.3805,Count,High,6/7/2022 11:51,953,0,1,One
4,Trach,262,804,-488,-296,1255,137229.3805,Count,High,6/7/2022 11:51,953,0,1,One
5,Trach,367,812,-383,-288,1255,137229.3805,Count,High,6/7/2022 11:51,953,0,1,One
1,Trach,148,466,-602,-634,1256,137338.7843,Count,High,6/7/2022 11:51,62,0,1,One
2,Trach,252,550,-498,-550,1256,137338.7843,Count,High,6/7/2022 11:51,62,0,1,One
3,Trach,658,766,-92,-334,1256,137338.7843,Count,High,6/7/2022 11:51,62,0,1,One
4,Trach,234,801,-516,-299,1256,137338.7843,Count,High,6/7/2022 11:51,62,0,1,One
5,Trach,355,815,-395,-285,1256,137338.7843,Count,High,6/7/2022 11:51,62,0,1,One
1,Trach,148,453,-602,-647,1257,137448.097,Count,High,6/7/2022 11:51,172,0,1,One
2,Trach,252,551,-498,-549,1257,137448.097,Count,High,6/7/2022 11:51,172,0,1,One
3,Trach,664,771,-86,-329,1257,137448.097,Count,High,6/7/2022 11:51,172,0,1,One
4,Trach,216,800,-534,-300,1257,137448.097,Count,High,6/7/2022 11:51,172,0,1,One
5,Trach,345,813,-405,-287,1257,137448.097,Count,High,6/7/2022 11:51,172,0,1,One
1,Trach,148,438,-602,-662,1258,137557.41,Count,High,6/7/2022 11:51,281,0,1,One
2,Trach,252,551,-498,-549,1258,137557.41,Count,High,6/7/2022 11:51,281,0,1,One
3,Trach,668,775,-82,-325,1258,137557.41,Count,High,6/7/2022 11:51,281,0,1,One
4,Trach,205,803,-545,-297,1258,137557.41,Count,High,6/7/2022 11:51,281,0,1,One
5,Trach,335,807,-415,-293,1258,137557.41,Count,High,6/7/2022 11:51,281,0,1,One
1,Trach,144,424,-606,-676,1259,137666.7782,Count,High,6/7/2022 11:51,390,0,1,One
2,Trach,251,550,-499,-550,1259,137666.7782,Count,High,6/7/2022 11:51,390,0,1,One
3,Trach,675,782,-75,-318,1259,137666.7782,Count,High,6/7/2022 11:51,390,0,1,One
4,Trach,322,799,-428,-301,1259,137666.7782,Count,High,6/7/2022 11:51,390,0,1,One
5,Trach,192,801,-558,-299,1259,137666.7782,Count,High,6/7/2022 11:51,390,0,1,One
1,Trach,142,406,-608,-694,1260,137776.0224,Count,High,6/7/2022 11:51,500,0,1,One
2,Trach,252,550,-498,-550,1260,137776.0224,Count,High,6/7/2022 11:51,500,0,1,One
3,Trach,679,787,-71,-313,1260,137776.0224,Count,High,6/7/2022 11:51,500,0,1,One
4,Trach,178,789,-572,-311,1260,137776.0224,Count,High,6/7/2022 11:51,500,0,1,One
5,Trach,306,794,-444,-306,1260,137776.0224,Count,High,6/7/2022 11:51,500,0,1,One
1,Trach,140,387,-610,-713,1261,137885.5023,Count,High,6/7/2022 11:51,609,0,1,One
2,Trach,252,550,-498,-550,1261,137885.5023,Count,High,6/7/2022 11:51,609,0,1,One
3,Trach,169,784,-581,-316,1261,137885.5023,Count,High,6/7/2022 11:51,609,0,1,One
4,Trach,685,790,-65,-310,1261,137885.5023,Count,High,6/7/2022 11:51,609,0,1,One
5,Trach,289,788,-461,-312,1261,137885.5023,Count,High,6/7/2022 11:51,609,0,1,One
1,Trach,131,372,-619,-728,1262,137994.5919,Count,High,6/7/2022 11:51,718,0,1,One
2,Trach,252,550,-498,-550,1262,137994.5919,Count,High,6/7/2022 11:51,718,0,1,One
3,Trach,159,783,-591,-317,1262,137994.5919,Count,High,6/7/2022 11:51,718,0,1,One
4,Trach,268,785,-482,-315,1262,137994.5919,Count,High,6/7/2022 11:51,718,0,1,One
5,Trach,689,794,-61,-306,1262,137994.5919,Count,High,6/7/2022 11:51,718,0,1,One
1,Trach,123,358,-627,-742,1263,138104.1036,Count,High,6/7/2022 11:51,828,0,1,One
2,Trach,252,550,-498,-550,1263,138104.1036,Count,High,6/7/2022 11:51,828,0,1,One
3,Trach,246,780,-504,-320,1263,138104.1036,Count,High,6/7/2022 11:51,828,0,1,One
4,Trach,152,781,-598,-319,1263,138104.1036,Count,High,6/7/2022 11:51,828,0,1,One
5,Trach,693,796,-57,-304,1263,138104.1036,Count,High,6/7/2022 11:51,828,0,1,One
1,Trach,119,352,-631,-748,1264,138213.2905,Count,High,6/7/2022 11:51,937,0,1,One
2,Trach,252,550,-498,-550,1264,138213.2905,Count,High,6/7/2022 11:51,937,0,1,One
3,Trach,224,776,-526,-324,1264,138213.2905,Count,High,6/7/2022 11:51,937,0,1,One
4,Trach,150,780,-600,-320,1264,138213.2905,Count,High,6/7/2022 11:51,937,0,1,One
5,Trach,693,795,-57,-305,1264,138213.2905,Count,High,6/7/2022 11:51,937,0,1,One
1,Trach,123,345,-627,-755,1265,138322.9012,Count,High,6/7/2022 11:51,47,0,1,One
2,Trach,251,549,-499,-551,1265,138322.9012,Count,High,6/7/2022 11:51,47,0,1,One
3,Trach,150,773,-600,-327,1265,138322.9012,Count,High,6/7/2022 11:51,47,0,1,One
4,Trach,203,778,-547,-322,1265,138322.9012,Count,High,6/7/2022 11:51,47,0,1,One
5,Trach,697,797,-53,-303,1265,138322.9012,Count,High,6/7/2022 11:51,47,0,1,One
1,Trach,124,333,-626,-767,1266,138432.2229,Count,High,6/7/2022 11:51,156,0,1,One
2,Trach,252,551,-498,-549,1266,138432.2229,Count,High,6/7/2022 11:51,156,0,1,One
3,Trach,144,761,-606,-339,1266,138432.2229,Count,High,6/7/2022 11:51,156,0,1,One
4,Trach,196,783,-554,-317,1266,138432.2229,Count,High,6/7/2022 11:51,156,0,1,One
5,Trach,697,798,-53,-302,1266,138432.2229,Count,High,6/7/2022 11:51,156,0,1,One
1,Trach,126,322,-624,-778,1267,138541.3425,Count,High,6/7/2022 11:51,265,0,1,One
2,Trach,252,550,-498,-550,1267,138541.3425,Count,High,6/7/2022 11:51,265,0,1,One
3,Trach,140,739,-610,-361,1267,138541.3425,Count,High,6/7/2022 11:51,265,0,1,One
4,Trach,194,784,-556,-316,1267,138541.3425,Count,High,6/7/2022 11:51,265,0,1,One
5,Trach,693,801,-57,-299,1267,138541.3425,Count,High,6/7/2022 11:51,265,0,1,One
1,Trach,126,313,-624,-787,1268,138650.8782,Count,High,6/7/2022 11:51,375,0,1,One
2,Trach,252,551,-498,-549,1268,138650.8782,Count,High,6/7/2022 11:51,375,0,1,One
3,Trach,147,721,-603,-379,1268,138650.8782,Count,High,6/7/2022 11:51,375,0,1,One
4,Trach,186,796,-564,-304,1268,138650.8782,Count,High,6/7/2022 11:51,375,0,1,One
5,Trach,691,804,-59,-296,1268,138650.8782,Count,High,6/7/2022 11:51,375,0,1,One
1,Trach,125,301,-625,-799,1269,138760.3029,Count,High,6/7/2022 11:51,484,0,1,One
2,Trach,253,551,-497,-549,1269,138760.3029,Count,High,6/7/2022 11:51,484,0,1,One
3,Trach,145,701,-605,-399,1269,138760.3029,Count,High,6/7/2022 11:51,484,0,1,One
4,Trach,177,795,-573,-305,1269,138760.3029,Count,High,6/7/2022 11:51,484,0,1,One
5,Trach,689,803,-61,-297,1269,138760.3029,Count,High,6/7/2022 11:51,484,0,1,One
1,Trach,123,293,-627,-807,1270,138869.6305,Count,High,6/7/2022 11:51,593,0,1,One
2,Trach,252,551,-498,-549,1270,138869.6305,Count,High,6/7/2022 11:51,593,0,1,One
3,Trach,145,680,-605,-420,1270,138869.6305,Count,High,6/7/2022 11:51,593,0,1,One
4,Trach,169,795,-581,-305,1270,138869.6305,Count,High,6/7/2022 11:51,593,0,1,One
5,Trach,689,804,-61,-296,1270,138869.6305,Count,High,6/7/2022 11:51,593,0,1,One
1,Trach,126,289,-624,-811,1271,138981.6224,Count,High,6/7/2022 11:51,705,0,1,One
2,Trach,252,550,-498,-550,1271,138981.6224,Count,High,6/7/2022 11:51,705,0,1,One
3,Trach,142,663,-608,-437,1271,138981.6224,Count,High,6/7/2022 11:51,705,0,1,One
4,Trach,168,792,-582,-308,1271,138981.6224,Count,High,6/7/2022 11:51,705,0,1,One
5,Trach,688,804,-62,-296,1271,138981.6224,Count,High,6/7/2022 11:51,705,0,1,One
1,Trach,129,283,-621,-817,1272,139091.0579,Count,High,6/7/2022 11:51,815,0,1,One
2,Trach,251,550,-499,-550,1272,139091.0579,Count,High,6/7/2022 11:51,815,0,1,One
3,Trach,136,642,-614,-458,1272,139091.0579,Count,High,6/7/2022 11:51,815,0,1,One
4,Trach,167,788,-583,-312,1272,139091.0579,Count,High,6/7/2022 11:51,815,0,1,One
5,Trach,688,803,-62,-297,1272,139091.0579,Count,High,6/7/2022 11:51,815,0,1,One
1,Trach,132,274,-618,-826,1273,139215.3493,Count,High,6/7/2022 11:51,939,0,1,One
2,Trach,251,550,-499,-550,1273,139215.3493,Count,High,6/7/2022 11:51,939,0,1,One
3,Trach,129,626,-621,-474,1273,139215.3493,Count,High,6/7/2022 11:51,939,0,1,One
4,Trach,169,781,-581,-319,1273,139215.3493,Count,High,6/7/2022 11:51,939,0,1,One
5,Trach,683,804,-67,-296,1273,139215.3493,Count,High,6/7/2022 11:51,939,0,1,One
1,Trach,137,270,-613,-830,1274,139324.6747,Count,High,6/7/2022 11:51,48,0,1,One
2,Trach,251,550,-499,-550,1274,139324.6747,Count,High,6/7/2022 11:51,48,0,1,One
3,Trach,126,609,-624,-491,1274,139324.6747,Count,High,6/7/2022 11:51,48,0,1,One
4,Trach,161,770,-589,-330,1274,139324.6747,Count,High,6/7/2022 11:51,48,0,1,One
5,Trach,683,803,-67,-297,1274,139324.6747,Count,High,6/7/2022 11:51,48,0,1,One
1,Trach,141,264,-609,-836,1275,139433.7757,Count,High,6/7/2022 11:51,157,0,1,One
2,Trach,251,550,-499,-550,1275,139433.7757,Count,High,6/7/2022 11:51,157,0,1,One
3,Trach,130,588,-620,-512,1275,139433.7757,Count,High,6/7/2022 11:51,157,0,1,One
4,Trach,154,759,-596,-341,1275,139433.7757,Count,High,6/7/2022 11:51,157,0,1,One
5,Trach,677,801,-73,-299,1275,139433.7757,Count,High,6/7/2022 11:51,157,0,1,One
1,Trach,144,266,-606,-834,1276,139543.3489,Count,High,6/7/2022 11:51,267,0,1,One
2,Trach,251,549,-499,-551,1276,139543.3489,Count,High,6/7/2022 11:51,267,0,1,One
3,Trach,138,579,-612,-521,1276,139543.3489,Count,High,6/7/2022 11:51,267,0,1,One
4,Trach,150,751,-600,-349,1276,139543.3489,Count,High,6/7/2022 11:51,267,0,1,One
5,Trach,675,802,-75,-298,1276,139543.3489,Count,High,6/7/2022 11:51,267,0,1,One
1,Trach,146,271,-604,-829,1277,139652.7477,Count,High,6/7/2022 11:51,376,0,1,One
2,Trach,251,550,-499,-550,1277,139652.7477,Count,High,6/7/2022 11:51,376,0,1,One
3,Trach,156,568,-594,-532,1277,139652.7477,Count,High,6/7/2022 11:51,376,0,1,One
4,Trach,150,749,-600,-351,1277,139652.7477,Count,High,6/7/2022 11:51,376,0,1,One
5,Trach,676,804,-74,-296,1277,139652.7477,Count,High,6/7/2022 11:51,376,0,1,One
1,Trach,153,276,-597,-824,1278,139762.0765,Count,High,6/7/2022 11:51,486,0,1,One
2,Trach,251,550,-499,-550,1278,139762.0765,Count,High,6/7/2022 11:51,486,0,1,One
3,Trach,170,553,-580,-547,1278,139762.0765,Count,High,6/7/2022 11:51,486,0,1,One
4,Trach,151,739,-599,-361,1278,139762.0765,Count,High,6/7/2022 11:51,486,0,1,One
5,Trach,674,804,-76,-296,1278,139762.0765,Count,High,6/7/2022 11:51,486,0,1,One
1,Trach,155,263,-595,-837,1279,139871.3759,Count,High,6/7/2022 11:51,595,0,1,One
2,Trach,178,536,-572,-564,1279,139871.3759,Count,High,6/7/2022 11:51,595,0,1,One
3,Trach,251,550,-499,-550,1279,139871.3759,Count,High,6/7/2022 11:51,595,0,1,One
4,Trach,148,733,-602,-367,1279,139871.3759,Count,High,6/7/2022 11:51,595,0,1,One
5,Trach,673,802,-77,-298,1279,139871.3759,Count,High,6/7/2022 11:51,595,0,1,One
1,Trach,157,258,-593,-842,1280,139980.7581,Count,High,6/7/2022 11:51,704,0,1,One
2,Trach,182,512,-568,-588,1280,139980.7581,Count,High,6/7/2022 11:51,704,0,1,One
3,Trach,251,550,-499,-550,1280,139980.7581,Count,High,6/7/2022 11:51,704,0,1,One
4,Trach,148,735,-602,-365,1280,139980.7581,Count,High,6/7/2022 11:51,704,0,1,One
5,Trach,670,799,-80,-301,1280,139980.7581,Count,High,6/7/2022 11:51,704,0,1,One
1,Trach,162,255,-588,-845,1281,140090.0577,Count,High,6/7/2022 11:51,814,0,1,One
2,Trach,182,494,-568,-606,1281,140090.0577,Count,High,6/7/2022 11:51,814,0,1,One
3,Trach,251,550,-499,-550,1281,140090.0577,Count,High,6/7/2022 11:51,814,0,1,One
4,Trach,154,739,-596,-361,1281,140090.0577,Count,High,6/7/2022 11:51,814,0,1,One
5,Trach,667,798,-83,-302,1281,140090.0577,Count,High,6/7/2022 11:51,814,0,1,One
1,Trach,161,251,-589,-849,1282,140199.4871,Count,High,6/7/2022 11:51,923,0,1,One
2,Trach,182,473,-568,-627,1282,140199.4871,Count,High,6/7/2022 11:51,923,0,1,One
3,Trach,251,550,-499,-550,1282,140199.4871,Count,High,6/7/2022 11:51,923,0,1,One
4,Trach,156,734,-594,-366,1282,140199.4871,Count,High,6/7/2022 11:51,923,0,1,One
5,Trach,666,796,-84,-304,1282,140199.4871,Count,High,6/7/2022 11:51,923,0,1,One
1,Trach,166,243,-584,-857,1283,140308.7929,Count,High,6/7/2022 11:51,32,0,1,One
2,Trach,175,455,-575,-645,1283,140308.7929,Count,High,6/7/2022 11:51,32,0,1,One
3,Trach,251,550,-499,-550,1283,140308.7929,Count,High,6/7/2022 11:51,32,0,1,One
4,Trach,166,722,-584,-378,1283,140308.7929,Count,High,6/7/2022 11:51,32,0,1,One
5,Trach,651,796,-99,-304,1283,140308.7929,Count,High,6/7/2022 11:51,32,0,1,One
1,Trach,173,237,-577,-863,1284,140418.138,Count,High,6/7/2022 11:51,142,0,1,One
2,Trach,172,442,-578,-658,1284,140418.138,Count,High,6/7/2022 11:51,142,0,1,One
3,Trach,251,550,-499,-550,1284,140418.138,Count,High,6/7/2022 11:51,142,0,1,One
4,Trach,176,720,-574,-380,1284,140418.138,Count,High,6/7/2022 11:51,142,0,1,One
5,Trach,641,798,-109,-302,1284,140418.138,Count,High,6/7/2022 11:51,142,0,1,One
1,Trach,180,237,-570,-863,1285,140527.2974,Count,High,6/7/2022 11:51,251,0,1,One
2,Trach,166,423,-584,-677,1285,140527.2974,Count,High,6/7/2022 11:51,251,0,1,One
3,Trach,250,549,-500,-551,1285,140527.2974,Count,High,6/7/2022 11:51,251,0,1,One
4,Trach,193,720,-557,-380,1285,140527.2974,Count,High,6/7/2022 11:51,251,0,1,One
5,Trach,641,799,-109,-301,1285,140527.2974,Count,High,6/7/2022 11:51,251,0,1,One
1,Trach,191,236,-559,-864,1286,140636.8748,Count,High,6/7/2022 11:51,361,0,1,One
2,Trach,161,404,-589,-696,1286,140636.8748,Count,High,6/7/2022 11:51,361,0,1,One
3,Trach,251,550,-499,-550,1286,140636.8748,Count,High,6/7/2022 11:51,361,0,1,One
4,Trach,207,718,-543,-382,1286,140636.8748,Count,High,6/7/2022 11:51,361,0,1,One
5,Trach,637,800,-113,-300,1286,140636.8748,Count,High,6/7/2022 11:51,361,0,1,One
1,Trach,205,235,-545,-865,1287,140746.1984,Count,High,6/7/2022 11:51,470,0,1,One
2,Trach,155,382,-595,-718,1287,140746.1984,Count,High,6/7/2022 11:51,470,0,1,One
3,Trach,251,549,-499,-551,1287,140746.1984,Count,High,6/7/2022 11:51,470,0,1,One
4,Trach,225,714,-525,-386,1287,140746.1984,Count,High,6/7/2022 11:51,470,0,1,One
5,Trach,642,803,-108,-297,1287,140746.1984,Count,High,6/7/2022 11:51,470,0,1,One
1,Trach,218,233,-532,-867,1288,140855.3617,Count,High,6/7/2022 11:51,579,0,1,One
2,Trach,145,371,-605,-729,1288,140855.3617,Count,High,6/7/2022 11:51,579,0,1,One
3,Trach,251,549,-499,-551,1288,140855.3617,Count,High,6/7/2022 11:51,579,0,1,One
4,Trach,244,709,-506,-391,1288,140855.3617,Count,High,6/7/2022 11:51,579,0,1,One
5,Trach,645,804,-105,-296,1288,140855.3617,Count,High,6/7/2022 11:51,579,0,1,One
1,Trach,233,232,-517,-868,1289,140964.857,Count,High,6/7/2022 11:51,689,0,1,One
2,Trach,141,365,-609,-735,1289,140964.857,Count,High,6/7/2022 11:51,689,0,1,One
3,Trach,251,550,-499,-550,1289,140964.857,Count,High,6/7/2022 11:51,689,0,1,One
4,Trach,265,705,-485,-395,1289,140964.857,Count,High,6/7/2022 11:51,689,0,1,One
5,Trach,644,803,-106,-297,1289,140964.857,Count,High,6/7/2022 11:51,689,0,1,One
1,Trach,248,230,-502,-870,1290,141074.2815,Count,High,6/7/2022 11:51,798,0,1,One
2,Trach,131,362,-619,-738,1290,141074.2815,Count,High,6/7/2022 11:51,798,0,1,One
3,Trach,251,549,-499,-551,1290,141074.2815,Count,High,6/7/2022 11:51,798,0,1,One
4,Trach,290,702,-460,-398,1290,141074.2815,Count,High,6/7/2022 11:51,798,0,1,One
5,Trach,648,788,-102,-312,1290,141074.2815,Count,High,6/7/2022 11:51,798,0,1,One
1,Trach,261,227,-489,-873,1291,141183.567,Count,High,6/7/2022 11:51,907,0,1,One
2,Trach,131,360,-619,-740,1291,141183.567,Count,High,6/7/2022 11:51,907,0,1,One
3,Trach,251,549,-499,-551,1291,141183.567,Count,High,6/7/2022 11:51,907,0,1,One
4,Trach,314,699,-436,-401,1291,141183.567,Count,High,6/7/2022 11:51,907,0,1,One
5,Trach,653,788,-97,-312,1291,141183.567,Count,High,6/7/2022 11:51,907,0,1,One
1,Trach,269,224,-481,-876,1292,141292.7139,Count,High,6/7/2022 11:51,16,0,1,One
2,Trach,125,363,-625,-737,1292,141292.7139,Count,High,6/7/2022 11:51,16,0,1,One
3,Trach,251,549,-499,-551,1292,141292.7139,Count,High,6/7/2022 11:51,16,0,1,One
4,Trach,330,693,-420,-407,1292,141292.7139,Count,High,6/7/2022 11:51,16,0,1,One
5,Trach,661,787,-89,-313,1292,141292.7139,Count,High,6/7/2022 11:51,16,0,1,One
1,Trach,273,228,-477,-872,1293,141402.2625,Count,High,6/7/2022 11:51,126,0,1,One
2,Trach,125,364,-625,-736,1293,141402.2625,Count,High,6/7/2022 11:51,126,0,1,One
3,Trach,251,549,-499,-551,1293,141402.2625,Count,High,6/7/2022 11:51,126,0,1,One
4,Trach,351,685,-399,-415,1293,141402.2625,Count,High,6/7/2022 11:51,126,0,1,One
5,Trach,652,790,-98,-310,1293,141402.2625,Count,High,6/7/2022 11:51,126,0,1,One
1,Trach,283,231,-467,-869,1294,141511.6833,Count,High,6/7/2022 11:51,235,0,1,One
2,Trach,126,364,-624,-736,1294,141511.6833,Count,High,6/7/2022 11:51,235,0,1,One
3,Trach,251,548,-499,-552,1294,141511.6833,Count,High,6/7/2022 11:51,235,0,1,One
4,Trach,373,678,-377,-422,1294,141511.6833,Count,High,6/7/2022 11:51,235,0,1,One
5,Trach,655,790,-95,-310,1294,141511.6833,Count,High,6/7/2022 11:51,235,0,1,One
1,Trach,298,235,-452,-865,1295,141620.9895,Count,High,6/7/2022 11:51,345,0,1,One
2,Trach,130,357,-620,-743,1295,141620.9895,Count,High,6/7/2022 11:51,345,0,1,One
3,Trach,251,549,-499,-551,1295,141620.9895,Count,High,6/7/2022 11:51,345,0,1,One
4,Trach,399,681,-351,-419,1295,141620.9895,Count,High,6/7/2022 11:51,345,0,1,One
5,Trach,653,782,-97,-318,1295,141620.9895,Count,High,6/7/2022 11:51,345,0,1,One
