ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
1,T_4,234,220,-26,-25,75,7400,C_4,90,10,100,910,141.6426662,High,3/9/2022 09:48:00,249,0,1,One
0,T_5,413,192,-25,-51,75,7400,C_5,180,72.80109889,218.1090376,1810,150.407921,High,3/9/2022 09:48:00,249,0,1,One
1,T_5,391,215,-47,-28,75,7400,C_5,-1,84.85281374,-73.42630831,460,266.060133,High,3/9/2022 09:48:00,249,0,1,One
0,T_0,103,42,17,-47,76,7500,C_0,-1,76.15773106,445.3495446,1810,303.8809383,High,3/9/2022 09:48:00,258,0,1,One
1,T_0,92,101,6,12,76,7500,C_0,180,130,222.9670386,1810,288.718378,High,3/9/2022 09:48:00,258,0,1,One
0,T_1,248,36,-11,-52,76,7500,C_1,-1,41.23105626,-387.6894374,1810,138.2694181,High,3/9/2022 09:48:00,258,0,1,One
1,T_1,332,109,73,21,76,7500,C_1,0,60.8276253,-491.723747,10,256.2882573,High,3/9/2022 09:48:00,258,0,1,One
0,T_2,448,144,15,60,76,7500,C_2,-1,42.42640687,-381.9617061,3160,189.7864372,High,3/9/2022 09:48:00,258,0,1,One
1,T_2,446,95,13,11,76,7500,C_2,-1,100,-104.5361017,961.9442891,168.1274794,High,3/9/2022 09:48:00,258,0,1,One
0,T_3,68,265,-18,19,76,7500,C_3,225,42.42640687,200.657271,2260,207.7799228,High,3/9/2022 09:48:00,258,0,1,One
1,T_3,108,267,22,21,76,7500,C_3,0,0,0,10,18.41421356,High,3/9/2022 09:48:00,258,0,1,One
0,T_4,193,234,-67,-11,76,7500,C_4,-1,0,0,10,242.7796601,High,3/9/2022 09:48:00,258,0,1,One
1,T_4,234,221,-26,-24,76,7500,C_4,-1,10,-9.05942E-13,910,142.6426662,High,3/9/2022 09:48:00,258,0,1,One
0,T_5,412,194,-26,-49,76,7500,C_5,-1,22.36067977,-504.4041912,1810,152.643989,High,3/9/2022 09:48:00,258,0,1,One
1,T_5,394,208,-44,-35,76,7500,C_5,63.43494882,76.15773106,-86.95082684,644.3494882,273.6759061,High,3/9/2022 09:48:00,258,0,1,One
0,T_0,99,42,13,-47,77,7600,C_0,180,40,-361.5773106,1810,307.8809383,High,3/9/2022 09:48:00,267,0,1,One
1,T_0,81,96,-5,7,77,7600,C_0,-1,120.8304597,-91.69540264,1810,300.801424,High,3/9/2022 09:48:00,268,0,1,One
0,T_1,244,36,-15,-52,77,7600,C_1,180,40,-12.31056256,1810,142.2694181,High,3/9/2022 09:48:00,268,0,1,One
1,T_1,333,108,74,20,77,7600,C_1,-1,14.14213562,-466.8548968,10,257.7024708,High,3/9/2022 09:48:00,268,0,1,One
0,T_2,445,148,12,64,77,7600,C_2,225,50,75.73593129,2260,194.7864372,High,3/9/2022 09:48:00,268,0,1,One
1,T_2,447,94,14,10,77,7600,C_2,45,14.14213562,-858.5786438,460,169.5416929,High,3/9/2022 09:48:00,268,0,1,One
0,T_3,65,265,-21,19,77,7600,C_3,-1,30,-124.2640687,2260,210.7799228,High,3/9/2022 09:48:00,268,0,1,One
1,T_3,109,267,23,21,77,7600,C_3,-1,10,100,10,19.41421356,High,3/9/2022 09:48:00,268,0,1,One
0,T_4,193,234,-67,-11,77,7600,C_4,0,0,0,10,242.7796601,High,3/9/2022 09:48:00,268,0,1,One
1,T_4,234,220,-26,-25,77,7600,C_4,90,10,-9.23706E-13,910,143.6426662,High,3/9/2022 09:48:00,268,0,1,One
0,T_5,412,194,-26,-49,77,7600,C_5,-1,0,0,0,152.643989,Indiscernible,3/9/2022 09:48:00,268,0,1,One
1,T_5,394,208,-44,-35,77,7600,C_5,63.43494882,0,0,0,273.6759061,Indiscernible,3/9/2022 09:48:00,268,0,1,One
0,T_0,96,41,10,-48,78,7700,C_0,-1,31.6227766,-83.77223398,1810,311.0432159,High,3/9/2022 09:48:00,276,0,1,One
1,T_0,71,91,-15,2,78,7700,C_0,180,111.8033989,-90.27060861,1810,311.9817639,High,3/9/2022 09:48:00,276,0,1,One
0,T_1,240,37,-19,-51,78,7700,C_1,-1,41.23105626,12.31056256,1810,146.3925237,High,3/9/2022 09:48:00,276,0,1,One
1,T_1,335,107,76,19,78,7700,C_1,0,22.36067977,82.18544151,10,259.9385388,High,3/9/2022 09:48:00,276,0,1,One
0,T_2,438,150,5,66,78,7700,C_2,-1,72.80109889,228.0109889,2260,202.0665471,High,3/9/2022 09:48:00,276,0,1,One
1,T_2,448,93,15,9,78,7700,C_2,-1,14.14213562,2.57572E-12,460,170.9559065,High,3/9/2022 09:48:00,276,0,1,One
0,T_3,65,265,-21,19,78,7700,C_3,0,0,-300,10,210.7799228,High,3/9/2022 09:48:00,276,0,1,One
1,T_3,108,267,22,21,78,7700,C_3,180,10,1.82965E-12,1810,20.41421356,High,3/9/2022 09:48:00,276,0,1,One
0,T_4,193,234,-67,-11,78,7700,C_4,-1,0,0,10,242.7796601,High,3/9/2022 09:48:00,276,0,1,One
1,T_4,234,220,-26,-25,78,7700,C_4,-1,0,-100,910,143.6426662,High,3/9/2022 09:48:00,276,0,1,One
0,T_5,412,194,-26,-49,78,7700,C_5,-1,0,0,0,152.643989,Indiscernible,3/9/2022 09:48:00,276,0,1,One
1,T_5,394,208,-44,-35,78,7700,C_5,63.43494882,0,0,0,273.6759061,Indiscernible,3/9/2022 09:48:00,276,0,1,One
0,T_0,89,40,3,-49,79,7800,C_0,180,70.71067812,390.8790152,1810,318.1142837,High,3/9/2022 09:48:00,284,0,1,One
1,T_0,61,86,-25,-3,79,7800,C_0,-1,111.8033989,-2.03215E-11,1810,323.1621038,High,3/9/2022 09:48:00,284,0,1,One
0,T_1,235,39,-24,-49,79,7800,C_1,180,53.85164807,126.2059182,1810,151.7776885,High,3/9/2022 09:48:00,284,0,1,One
1,T_1,336,108,77,20,79,7800,C_1,-1,14.14213562,-82.18544151,10,261.3527524,High,3/9/2022 09:48:00,284,0,1,One
0,T_2,430,148,-3,64,79,7800,C_2,180,82.46211251,96.6101362,1810,210.3127583,High,3/9/2022 09:48:00,284,0,1,One
1,T_2,443,78,10,-6,79,7800,C_2,108.4349488,158.113883,1439.717474,1094.349488,186.7672948,High,3/9/2022 09:48:00,284,0,1,One
0,T_3,66,266,-20,20,79,7800,C_3,-1,14.14213562,141.4213562,10,212.1941364,High,3/9/2022 09:48:00,284,0,1,One
1,T_3,108,267,22,21,79,7800,C_3,-1,0,-100,1810,20.41421356,High,3/9/2022 09:48:00,284,0,1,One
0,T_4,193,234,-67,-11,79,7800,C_4,0,0,0,10,242.7796601,High,3/9/2022 09:48:00,284,0,1,One
1,T_4,234,220,-26,-25,79,7800,C_4,0,0,0,10,143.6426662,High,3/9/2022 09:48:00,284,0,1,One
0,T_5,412,194,-26,-49,79,7800,C_5,-1,0,0,0,152.643989,Indiscernible,3/9/2022 09:48:00,284,0,1,One
1,T_5,394,208,-44,-35,79,7800,C_5,63.43494882,0,0,0,273.6759061,Indiscernible,3/9/2022 09:48:00,284,0,1,One
0,T_0,86,41,0,-48,80,7900,C_0,-1,31.6227766,-390.8790152,1810,321.2765614,High,3/9/2022 09:48:00,292,0,1,One
1,T_0,53,80,-33,-9,80,7900,C_0,180,100,-118.0339887,1810,333.1621038,High,3/9/2022 09:48:00,292,0,1,One
0,T_1,231,40,-28,-48,80,7900,C_1,-1,41.23105626,-126.2059182,1810,155.9007941,High,3/9/2022 09:48:00,292,0,1,One
1,T_1,336,110,77,22,80,7900,C_1,270,20,58.57864376,2710,263.3527524,High,3/9/2022 09:48:00,292,0,1,One
0,T_2,422,147,-11,63,80,7900,C_2,-1,80.62257748,-18.39535029,1810,218.3750161,High,3/9/2022 09:48:00,292,0,1,One
1,T_2,443,77,10,-7,80,7900,C_2,-1,10,-1481.13883,1094.349488,187.7672948,High,3/9/2022 09:48:00,292,0,1,One
0,T_3,69,271,-17,25,80,7900,C_3,315,58.30951895,441.6738332,3160,218.0250883,High,3/9/2022 09:48:00,292,0,1,One
1,T_3,108,267,22,21,80,7900,C_3,0,0,0,10,20.41421356,High,3/9/2022 09:48:00,292,0,1,One
0,T_4,193,234,-67,-11,80,7900,C_4,-1,0,0,10,242.7796601,High,3/9/2022 09:48:00,292,0,1,One
1,T_4,234,221,-26,-24,80,7900,C_4,-1,10,100,10,144.6426662,High,3/9/2022 09:48:00,292,0,1,One
0,T_5,412,194,-26,-49,80,7900,C_5,-1,0,0,0,152.643989,Indiscernible,3/9/2022 09:48:00,292,0,1,One
1,T_5,394,208,-44,-35,80,7900,C_5,63.43494882,0,0,0,273.6759061,Indiscernible,3/9/2022 09:48:00,292,0,1,One
0,T_0,82,40,-4,-49,81,8000,C_0,180,41.23105626,96.08279654,1810,325.399667,High,3/9/2022 09:48:00,301,0,1,One
1,T_0,46,75,-40,-14,81,8000,C_0,-1,86.02325267,-139.7674733,1810,341.764429,High,3/9/2022 09:48:00,301,0,1,One
0,T_1,225,43,-34,-45,81,8000,C_1,180,67.08203932,258.5098307,1810,162.608998,High,3/9/2022 09:48:00,301,0,1,One
1,T_1,335,112,76,24,81,8000,C_1,-1,22.36067977,23.60679775,2710,265.5888204,High,3/9/2022 09:48:00,301,0,1,One
0,T_2,419,147,-14,63,81,8000,C_2,180,30,-506.2257748,1810,221.3750161,High,3/9/2022 09:48:00,301,0,1,One
1,T_2,443,74,10,-10,81,8000,C_2,90,30,200,910,190.7672948,High,3/9/2022 09:48:00,301,0,1,One
0,T_3,72,275,-14,29,81,8000,C_3,-1,50,-83.09518948,3160,223.0250883,High,3/9/2022 09:48:00,301,0,1,One
1,T_3,108,267,22,21,81,8000,C_3,-1,0,0,10,20.41421356,High,3/9/2022 09:48:00,301,0,1,One
0,T_4,193,234,-67,-11,81,8000,C_4,0,0,0,10,242.7796601,High,3/9/2022 09:48:00,301,0,1,One
1,T_4,234,221,-26,-24,81,8000,C_4,0,0,-100,10,144.6426662,High,3/9/2022 09:48:00,301,0,1,One
0,T_5,412,194,-26,-49,81,8000,C_5,-1,0,0,0,152.643989,Indiscernible,3/9/2022 09:48:00,301,0,1,One
1,T_5,394,208,-44,-35,81,8000,C_5,63.43494882,0,0,0,273.6759061,Indiscernible,3/9/2022 09:48:00,301,0,1,One
0,T_0,77,41,-9,-48,82,8100,C_0,-1,50.99019514,97.5913888,1810,330.4986865,High,3/9/2022 09:48:00,308,0,1,One
1,T_0,41,74,-45,-15,82,8100,C_0,180,50.99019514,-350.3305753,1810,346.8634485,High,3/9/2022 09:48:00,308,0,1,One
0,T_1,219,45,-40,-43,82,8100,C_1,-1,63.2455532,-38.36486122,1810,168.9335534,High,3/9/2022 09:48:00,308,0,1,One
1,T_1,333,115,74,27,82,8100,C_1,225,36.05551275,136.9483298,2260,269.1943716,High,3/9/2022 09:48:00,308,0,1,One
0,T_2,419,146,-14,62,82,8100,C_2,-1,10,-200,1810,222.3750161,High,3/9/2022 09:48:00,308,0,1,One
1,T_2,442,63,9,-21,82,8100,C_2,-1,110.4536102,804.5361017,910,201.8126558,High,3/9/2022 09:48:00,308,0,1,One
0,T_3,75,278,-11,32,82,8100,C_3,315,42.42640687,-75.73593129,3160,227.267729,High,3/9/2022 09:48:00,308,0,1,One
1,T_3,108,267,22,21,82,8100,C_3,0,0,0,10,20.41421356,High,3/9/2022 09:48:00,308,0,1,One
0,T_4,193,234,-67,-11,82,8100,C_4,-1,0,0,10,242.7796601,High,3/9/2022 09:48:00,308,0,1,One
1,T_4,234,220,-26,-25,82,8100,C_4,-1,10,100,10,145.6426662,High,3/9/2022 09:48:00,308,0,1,One
0,T_5,408,193,-30,-50,82,8100,C_5,180,41.23105626,412.3105626,1810,156.7670946,High,3/9/2022 09:48:00,308,0,1,One
1,T_5,409,212,-29,-31,82,8100,C_5,-1,155.241747,1552.41747,644.3494882,289.2000808,High,3/9/2022 09:48:00,308,0,1,One
0,T_0,73,41,-13,-48,83,8200,C_0,180,40,-109.9019514,1810,334.4986865,High,3/9/2022 09:48:00,317,0,1,One
1,T_0,33,73,-53,-16,83,8200,C_0,-1,80.62257748,296.3238235,1810,354.9257063,High,3/9/2022 09:48:00,317,0,1,One
0,T_1,215,48,-44,-40,83,8200,C_1,180,50,-132.455532,1810,173.9335534,High,3/9/2022 09:48:00,317,0,1,One
1,T_1,331,119,72,31,83,8200,C_1,-1,44.72135955,86.65846795,2260,273.6665076,High,3/9/2022 09:48:00,317,0,1,One
0,T_2,423,146,-10,62,83,8200,C_2,0,40,300,10,226.3750161,High,3/9/2022 09:48:00,317,0,1,One
1,T_2,443,57,10,-27,83,8200,C_2,80.53767779,60.8276253,-496.2598487,815.3767779,207.8954183,High,3/9/2022 09:48:00,317,0,1,One
0,T_3,75,279,-11,33,83,8200,C_3,-1,10,-324.2640687,3160,228.267729,High,3/9/2022 09:48:00,317,0,1,One
1,T_3,109,267,23,21,83,8200,C_3,-1,10,100,10,21.41421356,High,3/9/2022 09:48:00,317,0,1,One
0,T_4,192,234,-68,-11,83,8200,C_4,180,10,100,1810,243.7796601,High,3/9/2022 09:48:00,317,0,1,One
1,T_4,234,220,-26,-25,83,8200,C_4,0,0,-100,10,145.6426662,High,3/9/2022 09:48:00,317,0,1,One
0,T_5,413,192,-25,-51,83,8200,C_5,-1,50.99019514,97.5913888,1810,161.8661142,High,3/9/2022 09:48:00,317,0,1,One
1,T_5,408,211,-30,-32,83,8200,C_5,135,14.14213562,-1410.996113,1360,290.6142944,High,3/9/2022 09:48:00,317,0,1,One
0,T_0,68,42,-18,-47,84,8300,C_0,-1,50.99019514,109.9019514,1810,339.597706,High,3/9/2022 09:48:00,324,0,1,One
1,T_0,26,74,-60,-15,84,8300,C_0,180,70.71067812,-99.11899364,1810,361.9967741,High,3/9/2022 09:48:00,324,0,1,One
0,T_1,212,49,-47,-39,84,8300,C_1,-1,31.6227766,-183.772234,1810,177.095831,High,3/9/2022 09:48:00,324,0,1,One
1,T_1,329,123,70,35,84,8300,C_1,243.4349488,44.72135955,1.63425E-11,2444.349488,278.1386435,High,3/9/2022 09:48:00,324,0,1,One
0,T_2,426,148,-7,64,84,8300,C_2,-1,36.05551275,-39.44487245,10,229.9805673,High,3/9/2022 09:48:00,324,0,1,One
1,T_2,434,54,1,-30,84,8300,C_2,-1,94.86832981,340.407045,815.3767779,217.3822513,High,3/9/2022 09:48:00,324,0,1,One
0,T_3,74,278,-12,32,84,8300,C_3,135,14.14213562,41.42135624,1360,229.6819425,High,3/9/2022 09:48:00,324,0,1,One
1,T_3,109,267,23,21,84,8300,C_3,0,0,-100,10,21.41421356,High,3/9/2022 09:48:00,324,0,1,One
0,T_4,193,234,-67,-11,84,8300,C_4,-1,10,3.64153E-12,1810,244.7796601,High,3/9/2022 09:48:00,324,0,1,One
1,T_4,234,220,-26,-25,84,8300,C_4,-1,0,0,10,145.6426662,High,3/9/2022 09:48:00,324,0,1,One
0,T_5,420,191,-18,-52,84,8300,C_5,0,70.71067812,197.2048298,10,168.937182,High,3/9/2022 09:48:00,324,0,1,One
1,T_5,407,212,-31,-31,84,8300,C_5,-1,14.14213562,5.15143E-12,1360,292.028508,High,3/9/2022 09:48:00,324,0,1,One
0,T_0,62,42,-24,-47,85,8400,C_0,180,60,90.09804864,1810,345.597706,High,3/9/2022 09:48:00,332,0,1,One
1,T_0,23,76,-63,-13,85,8400,C_0,-1,36.05551275,-346.5516536,1810,365.6023254,High,3/9/2022 09:48:00,332,0,1,One
0,T_1,211,50,-48,-38,85,8400,C_1,225,14.14213562,-174.8064098,2260,178.5100446,High,3/9/2022 09:48:00,332,0,1,One
1,T_1,327,125,68,37,85,8400,C_1,-1,28.28427125,-164.370883,2444.349488,280.9670707,High,3/9/2022 09:48:00,332,0,1,One
0,T_2,429,149,-4,65,85,8400,C_2,0,31.6227766,-44.32736153,10,233.142845,High,3/9/2022 09:48:00,332,0,1,One
1,T_2,432,52,-1,-32,85,8400,C_2,135,28.28427125,-665.8405856,1360,220.2106784,High,3/9/2022 09:48:00,332,0,1,One
0,T_3,74,278,-12,32,85,8400,C_3,-1,0,-141.4213562,1360,229.6819425,High,3/9/2022 09:48:00,332,0,1,One
1,T_3,109,268,23,22,85,8400,C_3,-1,10,100,10,22.41421356,High,3/9/2022 09:48:00,332,0,1,One
0,T_4,193,234,-67,-11,85,8400,C_4,0,0,-100,10,244.7796601,High,3/9/2022 09:48:00,332,0,1,One
1,T_4,234,220,-26,-25,85,8400,C_4,0,0,0,10,145.6426662,High,3/9/2022 09:48:00,333,0,1,One
0,T_5,430,187,-8,-56,85,8400,C_5,-1,107.7032961,369.9261802,10,179.7075116,High,3/9/2022 09:48:00,333,0,1,One
1,T_5,407,212,-31,-31,85,8400,C_5,0,0,-141.4213562,10,292.028508,High,3/9/2022 09:48:00,333,0,1,One
0,T_0,56,44,-30,-45,86,8500,C_0,-1,63.2455532,32.45553203,1810,351.9222614,High,3/9/2022 09:48:00,343,0,1,One
1,T_0,20,80,-66,-9,86,8500,C_0,225,50,139.4448725,2260,370.6023254,High,3/9/2022 09:48:00,343,0,1,One
0,T_1,213,50,-46,-38,86,8500,C_1,-1,20,58.57864376,2260,180.5100446,High,3/9/2022 09:48:00,343,0,1,One
1,T_1,325,128,66,40,86,8500,C_1,225,36.05551275,77.71241507,2260,284.5726219,High,3/9/2022 09:48:00,343,0,1,One
0,T_2,432,148,-1,64,86,8500,C_2,-1,31.6227766,0,10,236.3051227,High,3/9/2022 09:48:00,343,0,1,One
1,T_2,432,52,-1,-32,86,8500,C_2,-1,0,-282.8427125,1360,220.2106784,High,3/9/2022 09:48:00,343,0,1,One
0,T_3,74,280,-12,34,86,8500,C_3,270,20,200,2710,231.6819425,High,3/9/2022 09:48:00,343,0,1,One
1,T_3,109,267,23,21,86,8500,C_3,90,10,0,910,23.41421356,High,3/9/2022 09:48:00,343,0,1,One
0,T_4,193,234,-67,-11,86,8500,C_4,-1,0,0,10,244.7796601,High,3/9/2022 09:48:00,343,0,1,One
1,T_4,234,220,-26,-25,86,8500,C_4,-1,0,0,10,145.6426662,High,3/9/2022 09:48:00,344,0,1,One
0,T_5,436,185,-2,-58,86,8500,C_5,0,63.2455532,-444.5774294,10,186.0320669,High,3/9/2022 09:48:00,344,0,1,One
1,T_5,407,211,-31,-32,86,8500,C_5,-1,10,100,10,293.028508,High,3/9/2022 09:48:00,344,0,1,One
0,T_0,53,45,-33,-44,87,8600,C_0,180,31.6227766,-316.227766,1810,355.084539,High,3/9/2022 09:48:00,352,0,1,One
1,T_0,17,84,-69,-5,87,8600,C_0,-1,50,0,2260,375.6023254,High,3/9/2022 09:48:00,352,0,1,One
0,T_1,211,51,-48,-37,87,8600,C_1,180,22.36067977,23.60679775,1810,182.7461126,High,3/9/2022 09:48:00,352,0,1,One
1,T_1,324,130,65,42,87,8600,C_1,-1,22.36067977,-136.9483298,2260,286.8086899,High,3/9/2022 09:48:00,352,0,1,One
0,T_2,436,150,3,66,87,8600,C_2,0,44.72135955,130.9858295,10,240.7772586,High,3/9/2022 09:48:00,352,0,1,One
1,T_2,432,52,-1,-32,87,8600,C_2,0,0,0,10,220.2106784,High,3/9/2022 09:48:00,353,0,1,One
0,T_3,76,278,-10,32,87,8600,C_3,-1,28.28427125,82.84271247,2710,234.5103697,High,3/9/2022 09:48:00,353,0,1,One
1,T_3,109,268,23,22,87,8600,C_3,-1,10,0,910,24.41421356,High,3/9/2022 09:48:00,353,0,1,One
0,T_4,193,234,-67,-11,87,8600,C_4,0,0,0,10,244.7796601,High,3/9/2022 09:48:00,353,0,1,One
1,T_4,234,220,-26,-25,87,8600,C_4,0,0,0,10,145.6426662,High,3/9/2022 09:48:00,353,0,1,One
0,T_5,441,187,3,-56,87,8600,C_5,-1,53.85164807,-93.93905132,10,191.4172317,High,3/9/2022 09:48:00,353,0,1,One
1,T_5,404,207,-34,-36,87,8600,C_5,135,50,400,1360,298.028508,High,3/9/2022 09:48:00,353,0,1,One
0,T_0,49,46,-37,-43,88,8700,C_0,-1,41.23105626,96.08279654,1810,359.2076446,High,3/9/2022 09:48:00,362,0,1,One
1,T_0,15,87,-71,-2,88,8700,C_0,225,36.05551275,-139.4448725,2260,379.2078766,High,3/9/2022 09:48:00,362,0,1,One
0,T_1,212,53,-47,-35,88,8700,C_1,-1,22.36067977,-4.08562E-12,1810,184.9821805,High,3/9/2022 09:48:00,362,0,1,One
1,T_1,322,131,63,43,88,8700,C_1,180,22.36067977,-4.08562E-12,1810,289.0447579,High,3/9/2022 09:48:00,362,0,1,One
0,T_2,438,150,5,66,88,8700,C_2,-1,20,-247.2135955,10,242.7772586,High,3/9/2022 09:48:00,362,0,1,One
1,T_2,434,52,1,-32,88,8700,C_2,-1,20,200,10,222.2106784,High,3/9/2022 09:48:00,362,0,1,One
0,T_3,73,278,-13,32,88,8700,C_3,180,30,17.15728753,1810,237.5103697,High,3/9/2022 09:48:00,362,0,1,One
1,T_3,109,268,23,22,88,8700,C_3,0,0,-100,10,24.41421356,High,3/9/2022 09:48:00,362,0,1,One
0,T_4,193,234,-67,-11,88,8700,C_4,-1,0,0,10,244.7796601,High,3/9/2022 09:48:00,362,0,1,One
1,T_4,234,220,-26,-25,88,8700,C_4,-1,0,0,10,145.6426662,High,3/9/2022 09:48:00,362,0,1,One
0,T_5,449,190,11,-53,88,8700,C_5,0,85.44003745,315.8838938,10,199.9612355,High,3/9/2022 09:48:00,362,0,1,One
1,T_5,402,206,-36,-37,88,8700,C_5,-1,22.36067977,-276.3932023,1360,300.2645759,High,3/9/2022 09:48:00,362,0,1,One
0,T_0,45,48,-41,-41,89,8800,C_0,180,44.72135955,34.90303294,1810,363.6797806,High,3/9/2022 09:48:00,370,0,1,One
1,T_0,14,89,-72,0,89,8800,C_0,-1,22.36067977,-136.9483298,2260,381.4439446,High,3/9/2022 09:48:00,370,0,1,One
0,T_1,215,58,-44,-30,89,8800,C_1,315,58.30951895,359.4883917,3160,190.8131324,High,3/9/2022 09:48:00,370,0,1,One
1,T_1,321,133,62,45,89,8800,C_1,-1,22.36067977,8.17124E-12,1810,291.2808259,High,3/9/2022 09:48:00,370,0,1,One
0,T_2,438,150,5,66,89,8800,C_2,0,0,-200,10,242.7772586,High,3/9/2022 09:48:00,370,0,1,One
1,T_2,435,52,2,-32,89,8800,C_2,0,10,-100,10,223.2106784,High,3/9/2022 09:48:00,370,0,1,One
0,T_3,70,279,-16,33,89,8800,C_3,-1,31.6227766,16.22776602,1810,240.6726473,High,3/9/2022 09:48:00,371,0,1,One
1,T_3,109,268,23,22,89,8800,C_3,-1,0,0,10,24.41421356,High,3/9/2022 09:48:00,371,0,1,One
0,T_4,193,234,-67,-11,89,8800,C_4,0,0,0,10,244.7796601,High,3/9/2022 09:48:00,371,0,1,One
1,T_4,234,220,-26,-25,89,8800,C_4,0,0,0,10,145.6426662,High,3/9/2022 09:48:00,371,0,1,One
0,T_5,454,192,16,-51,89,8800,C_5,-1,53.85164807,-315.8838938,10,205.3464003,High,3/9/2022 09:48:00,371,0,1,One
1,T_5,404,207,-34,-36,89,8800,C_5,0,22.36067977,8.17124E-12,10,302.5006439,High,3/9/2022 09:48:00,371,0,1,One
0,T_0,42,50,-44,-39,90,8900,C_0,-1,36.05551275,-86.65846795,1810,367.2853319,High,3/9/2022 09:48:00,380,0,1,One
1,T_0,13,88,-73,-1,90,8900,C_0,135,14.14213562,-82.18544151,1360,382.8581582,High,3/9/2022 09:48:00,380,0,1,One
0,T_1,218,65,-41,-23,90,8900,C_1,-1,76.15773106,178.4821211,3160,198.4289055,High,3/9/2022 09:48:00,380,0,1,One
1,T_1,318,135,59,47,90,8900,C_1,180,36.05551275,136.9483298,1810,294.8863771,High,3/9/2022 09:48:00,380,0,1,One
0,T_2,436,152,3,68,90,8900,C_2,-1,28.28427125,282.8427125,10,245.6056857,High,3/9/2022 09:48:00,380,0,1,One
1,T_2,434,53,1,-31,90,8900,C_2,-1,14.14213562,41.42135624,10,224.624892,High,3/9/2022 09:48:00,380,0,1,One
0,T_3,67,280,-19,34,90,8900,C_3,180,31.6227766,-5.68434E-12,1810,243.834925,High,3/9/2022 09:48:00,380,0,1,One
1,T_3,109,268,23,22,90,8900,C_3,0,0,0,10,24.41421356,High,3/9/2022 09:48:00,380,0,1,One
0,T_4,192,234,-68,-11,90,8900,C_4,-1,10,100,10,245.7796601,High,3/9/2022 09:48:00,380,0,1,One
1,T_4,234,220,-26,-25,90,8900,C_4,-1,0,0,10,145.6426662,High,3/9/2022 09:48:00,380,0,1,One
0,T_5,462,191,24,-52,90,8900,C_5,0,80.62257748,267.7092941,10,213.408658,High,3/9/2022 09:48:00,380,0,1,One
1,T_5,403,205,-35,-38,90,8900,C_5,-1,22.36067977,-4.08562E-12,10,304.7367119,High,3/9/2022 09:48:00,380,0,1,One
0,T_0,38,53,-48,-36,91,9000,C_0,180,50,139.4448725,1810,372.2853319,High,3/9/2022 09:48:00,388,0,1,One
1,T_0,13,88,-73,-1,91,9000,C_0,-1,0,-141.4213562,1360,382.8581582,High,3/9/2022 09:48:00,388,0,1,One
0,T_1,222,74,-37,-14,91,9000,C_1,296.5650512,98.48857802,223.3084696,2975.650512,208.2777633,High,3/9/2022 09:48:00,388,0,1,One
1,T_1,316,136,57,48,91,9000,C_1,-1,22.36067977,-136.9483298,1810,297.1224451,High,3/9/2022 09:48:00,388,0,1,One
0,T_2,431,152,-2,68,91,9000,C_2,180,50,217.1572875,1810,250.6056857,High,3/9/2022 09:48:00,388,0,1,One
1,T_2,434,53,1,-31,91,9000,C_2,0,0,-141.4213562,10,224.624892,High,3/9/2022 09:48:00,388,0,1,One
0,T_3,68,280,-18,34,91,9000,C_3,-1,10,-216.227766,1810,244.834925,High,3/9/2022 09:48:00,388,0,1,One
1,T_3,109,268,23,22,91,9000,C_3,-1,0,0,10,24.41421356,High,3/9/2022 09:48:00,388,0,1,One
0,T_4,192,234,-68,-11,91,9000,C_4,0,0,-100,10,245.7796601,High,3/9/2022 09:48:00,388,0,1,One
1,T_4,234,220,-26,-25,91,9000,C_4,0,0,0,10,145.6426662,High,3/9/2022 09:48:00,389,0,1,One
0,T_5,468,190,30,-53,91,9000,C_5,-1,60.8276253,-197.9495218,10,219.4914205,High,3/9/2022 09:48:00,389,0,1,One
1,T_5,400,201,-38,-42,91,9000,C_5,135,50,276.3932023,1360,309.7367119,High,3/9/2022 09:48:00,389,0,1,One
0,T_0,32,57,-54,-32,92,9100,C_0,-1,72.11102551,221.1102551,1810,379.4964344,High,3/9/2022 09:48:00,396,0,1,One
1,T_0,13,89,-73,0,92,9100,C_0,270,10,100,2710,383.8581582,High,3/9/2022 09:48:00,396,0,1,One
0,T_1,226,85,-33,-3,92,9100,C_1,-1,117.0469991,185.5842109,2975.650512,219.9824633,High,3/9/2022 09:48:00,396,0,1,One
1,T_1,314,138,55,50,92,9100,C_1,225,28.28427125,59.23591472,2260,299.9508722,High,3/9/2022 09:48:00,396,0,1,One
0,T_2,428,151,-5,67,92,9100,C_2,-1,31.6227766,-183.772234,1810,253.7679634,High,3/9/2022 09:48:00,396,0,1,One
1,T_2,434,52,1,-32,92,9100,C_2,-1,10,100,10,225.624892,High,3/9/2022 09:48:00,396,0,1,One
0,T_3,65,278,-21,32,92,9100,C_3,180,36.05551275,260.5551275,1810,248.4404763,High,3/9/2022 09:48:00,396,0,1,One
1,T_3,109,267,23,21,92,9100,C_3,90,10,100,910,25.41421356,High,3/9/2022 09:48:00,396,0,1,One
0,T_4,192,234,-68,-11,92,9100,C_4,-1,0,0,10,245.7796601,High,3/9/2022 09:48:00,396,0,1,One
